date,change,changeOverTime,changePercent,close,high,label,low,open,symbol,uClose,uHigh,uLow,uOpen,uVolume,volume
2016-06-28,1.55,-0.186669,1.6841,93.59,93.66,"Jun 28, 16",92.14,92.9,AAPL,93.59,93.66,92.14,92.9,40444914,40444914
2016-06-29,0.81,-0.17963,0.8655,94.4,94.55,"Jun 29, 16",93.63,93.97,AAPL,94.4,94.55,93.63,93.97,36531006,36531006
2016-06-30,1.2,-0.169201,1.2712,95.6,95.77,"Jun 30, 16",94.3,94.44,AAPL,95.6,95.77,94.3,94.44,35836356,35836356
2016-07-01,0.29,-0.166681,0.3033,95.89,96.47,"Jul 1, 16",95.33,95.49,AAPL,95.89,96.47,95.33,95.49,26026540,26026540
2016-07-05,-0.9,-0.174502,-0.9386,94.99,95.4,"Jul 5, 16",94.46,95.39,AAPL,94.99,95.4,94.46,95.39,27705210,27705210
2016-07-06,0.54,-0.16981,0.5685,95.53,95.66,"Jul 6, 16",94.37,94.6,AAPL,95.53,95.66,94.37,94.6,30949090,30949090
2016-07-07,0.41,-0.166247,0.4292,95.94,96.5,"Jul 7, 16",95.62,95.7,AAPL,95.94,96.5,95.62,95.7,25139558,25139558
2016-07-08,0.74,-0.159816,0.7713,96.68,96.89,"Jul 8, 16",96.05,96.49,AAPL,96.68,96.89,96.05,96.49,28912103,28912103
2016-07-11,0.3,-0.157209,0.3103,96.98,97.65,"Jul 11, 16",96.73,96.75,AAPL,96.98,97.65,96.73,96.75,23794945,23794945
2016-07-12,0.44,-0.153385,0.4537,97.42,97.7,"Jul 12, 16",97.12,97.17,AAPL,97.42,97.7,97.12,97.17,24167463,24167463
2016-07-13,-0.55,-0.158165,-0.5646,96.87,97.67,"Jul 13, 16",96.84,97.41,AAPL,96.87,97.67,96.84,97.41,25892171,25892171
2016-07-14,1.92,-0.141479,1.982,98.79,98.99,"Jul 14, 16",97.32,97.39,AAPL,98.79,98.99,97.32,97.39,38918997,38918997
2016-07-15,-0.01,-0.141566,-0.0101,98.78,99.3,"Jul 15, 16",98.5,98.92,AAPL,98.78,99.3,98.5,98.92,30136990,30136990
2016-07-18,1.05,-0.132441,1.063,99.83,100.13,"Jul 18, 16",98.6,98.7,AAPL,99.83,100.13,98.6,98.7,36493867,36493867
2016-07-19,0.04,-0.132094,0.0401,99.87,100.0,"Jul 19, 16",99.34,99.56,AAPL,99.87,100.0,99.34,99.56,23779924,23779924
2016-07-20,0.09,-0.131311,0.0901,99.96,100.46,"Jul 20, 16",99.74,100.0,AAPL,99.96,100.46,99.74,100.0,26275968,26275968
2016-07-21,-0.53,-0.135917,-0.5302,99.43,101.0,"Jul 21, 16",99.13,99.83,AAPL,99.43,101.0,99.13,99.83,32702028,32702028
2016-07-22,-0.77,-0.142609,-0.7744,98.66,99.3,"Jul 22, 16",98.31,99.26,AAPL,98.66,99.3,98.31,99.26,28313669,28313669
2016-07-25,-1.32,-0.15408,-1.3379,97.34,98.84,"Jul 25, 16",96.92,98.25,AAPL,97.34,98.84,96.92,98.25,40382921,40382921
2016-07-26,-0.67,-0.159903,-0.6883,96.67,97.97,"Jul 26, 16",96.42,96.82,AAPL,96.67,97.97,96.42,96.82,56239822,56239822
2016-07-27,6.28,-0.105327,6.4963,102.95,104.35,"Jul 27, 16",102.75,104.27,AAPL,102.95,104.35,102.75,104.27,92344820,92344820
2016-07-28,1.39,-0.093248,1.3502,104.34,104.45,"Jul 28, 16",102.82,102.83,AAPL,104.34,104.45,102.82,102.83,39869839,39869839
2016-07-29,-0.13,-0.094377,-0.1246,104.21,104.55,"Jul 29, 16",103.68,104.19,AAPL,104.21,104.55,103.68,104.19,27733688,27733688
